ID Cliente,Churn,gênero,idoso,Parceiro,Dependentes,Meses contrato,Serviço telefone,Linhas multiplas,Serviço Internet,Segurança Online,Backup Online,Dispositivo_Proteção,Suporte Técnico,Tv Streaming,Filmes Streaming,Contrato,Conta Papel,Método pagamento,Cobrança Mensal,Cobrança Total,Cobrança diária
3813-DHBBB,Não,Homem,Não,Sim,Não,67,Não,Sem serviço,DSL,Sim,Sim,Não,Sim,Não,Sim,Dois anos,Sim,Transferência Bancária,50.95,3521.7,1.6983333333333335
3814-MLAXC,Sim,Mulher,Não,Não,Não,31,Sim,Sim,Fibra óptica,Não,Não,Não,Sim,Não,Não,Mês a mês,Sim,Cartão de Crédito,79.85,2404.15,2.6616666666666666
3815-SLMEF,Sim,Mulher,Não,Não,Não,3,Não,Sem serviço,DSL,Sim,Não,Não,Sim,Não,Não,Mês a mês,Não,Correspondência,34.25,139.35,1.1416666666666666
3823-KYNQY,Não,Homem,Não,Não,Não,12,Sim,Sim,Não,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Um ano,Não,Cartão de Crédito,24.95,280.4,0.8316666666666667
3824-RHKVR,Não,Mulher,Não,Não,Não,17,Sim,Não,Não,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Mês a mês,Não,Cartão de Crédito,19.7,340.35,0.6566666666666666
3831-YCPUO,Não,Mulher,Não,Sim,Sim,72,Sim,Não,Fibra óptica,Sim,Sim,Sim,Sim,Sim,Sim,Dois anos,Sim,Cartão de Crédito,109.5,7854.9,3.65
3834-XUIFC,Sim,Homem,Não,Não,Não,7,Sim,Sim,Fibra óptica,Não,Não,Não,Não,Não,Sim,Mês a mês,Sim,Correspondência,85.2,602.55,2.8400000000000003
3836-FZSDJ,Não,Homem,Sim,Sim,Não,71,Sim,Sim,Não,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Dois anos,Não,Transferência Bancária,24.85,1901.0,0.8283333333333334
3838-OZURD,Sim,Homem,Não,Sim,Não,66,Sim,Sim,Fibra óptica,Não,Sim,Sim,Não,Sim,Sim,Mês a mês,Sim,Cartão de Crédito,105.0,7133.25,3.5
3841-CONLJ,Não,Mulher,Não,Sim,Não,1,Não,Sem serviço,DSL,Não,Não,Não,Não,Não,Sim,Mês a mês,Não,Eletrônico,35.0,35.0,1.1666666666666667
3841-NFECX,Não,Mulher,Sim,Sim,Não,71,Sim,Sim,Fibra óptica,Sim,Sim,Sim,Sim,Não,Não,Dois anos,Sim,Cartão de Crédito,96.35,6766.95,3.2116666666666664
3842-IYKUE,Sim,Mulher,Não,Não,Não,35,Sim,Sim,Fibra óptica,Não,Sim,Não,Sim,Não,Não,Mês a mês,Não,Cartão de Crédito,85.3,2917.5,2.8433333333333333
3842-QTGDL,Não,Homem,Não,Sim,Não,16,Sim,Não,Fibra óptica,Sim,Sim,Não,Não,Não,Não,Mês a mês,Não,Transferência Bancária,80.75,1321.3,2.691666666666667
3845-FXCYS,Não,Homem,Não,Não,Não,2,Sim,Não,Não,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Mês a mês,Sim,Eletrônico,19.65,31.2,0.6549999999999999
3845-JHAMY,Não,Mulher,Não,Sim,Sim,16,Não,Sem serviço,DSL,Não,Não,Não,Não,Não,Sim,Mês a mês,Sim,Cartão de Crédito,35.5,552.7,1.1833333333333333
3847-BAERP,Não,Mulher,Não,Não,Não,10,Sim,Não,Não,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Mês a mês,Sim,Correspondência,20.9,247.0,0.6966666666666667
3850-OKINF,Não,Homem,Não,Sim,Sim,71,Sim,Sim,DSL,Sim,Não,Não,Não,Sim,Não,Um ano,Sim,Eletrônico,66.2,4692.55,2.2066666666666666
3853-LYGAM,Não,Homem,Não,Não,Não,17,Sim,Sim,Fibra óptica,Não,Não,Sim,Sim,Não,Sim,Mês a mês,Sim,Transferência Bancária,95.65,1640.0,3.1883333333333335
3855-ONCAR,Não,Mulher,Não,Sim,Sim,4,Sim,Não,Fibra óptica,Não,Não,Não,Não,Sim,Não,Mês a mês,Sim,Correspondência,78.9,299.75,2.6300000000000003
3858-VOBET,Sim,Homem,Não,Não,Não,23,Sim,Sim,Fibra óptica,Não,Não,Não,Não,Não,Não,Mês a mês,Sim,Eletrônico,74.95,1710.45,2.4983333333333335
3858-XHYJO,Não,Mulher,Não,Sim,Não,40,Sim,Sim,Fibra óptica,Sim,Não,Sim,Não,Sim,Sim,Um ano,Não,Transferência Bancária,105.75,4228.55,3.525
3859-CVCET,Sim,Mulher,Não,Não,Não,4,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Mês a mês,Não,Correspondência,45.65,191.05,1.5216666666666667
3863-IUBJR,Sim,Homem,Não,Sim,Sim,12,Sim,Não,DSL,Não,Não,Não,Não,Não,Sim,Um ano,Não,Cartão de Crédito,53.65,696.35,1.7883333333333333
3863-QSTYI,Não,Homem,Não,Não,Não,59,Sim,Não,DSL,Não,Não,Sim,Sim,Sim,Não,Mês a mês,Sim,Eletrônico,64.65,3735.45,2.1550000000000002
3865-QBWSJ,Não,Homem,Sim,Não,Sim,38,Sim,Sim,Fibra óptica,Sim,Não,Não,Não,Não,Não,Mês a mês,Sim,Correspondência,80.45,3162.65,2.6816666666666666
3865-YIOTT,Não,Homem,Não,Sim,Sim,72,Sim,Sim,Fibra óptica,Sim,Não,Sim,Não,Sim,Sim,Um ano,Sim,Transferência Bancária,106.1,7848.5,3.5366666666666666
3865-ZFZIB,Não,Homem,Não,Não,Não,19,Sim,Não,Não,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Dois anos,Não,Correspondência,19.65,358.15,0.6549999999999999
3865-ZYKAD,Não,Homem,Sim,Sim,Não,69,Sim,Sim,Fibra óptica,Sim,Sim,Não,Não,Não,Não,Mês a mês,Sim,Cartão de Crédito,84.9,5785.65,2.83
3866-MDTUB,Sim,Mulher,Não,Não,Não,2,Sim,Não,DSL,Sim,Não,Não,Não,Sim,Sim,Mês a mês,Sim,Eletrônico,70.75,146.9,2.3583333333333334
3870-MQAMG,Sim,Mulher,Não,Sim,Não,54,Sim,Sim,Fibra óptica,Não,Sim,Sim,Sim,Sim,Sim,Um ano,Não,Eletrônico,110.35,5893.15,3.6783333333333332
3870-SPZSI,Não,Mulher,Não,Sim,Sim,70,Sim,Sim,Fibra óptica,Sim,Sim,Sim,Sim,Sim,Sim,Dois anos,Sim,Cartão de Crédito,113.05,7869.05,3.768333333333333
3871-IKPYH,Sim,Homem,Sim,Não,Não,1,Sim,Não,Fibra óptica,Não,Não,Não,Não,Não,Não,Mês a mês,Não,Eletrônico,69.1,69.1,2.3033333333333332
3873-NFTGI,Não,Homem,Não,Não,Não,14,Sim,Sim,DSL,Não,Sim,Não,Não,Não,Não,Mês a mês,Sim,Cartão de Crédito,55.5,767.55,1.85
3873-WOSBC,Não,Homem,Não,Sim,Não,67,Sim,Sim,Não,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Dois anos,Não,Cartão de Crédito,25.6,1784.9,0.8533333333333334
3874-EQOEP,Sim,Homem,Não,Não,Não,7,Sim,Sim,Fibra óptica,Não,Não,Não,Não,Sim,Sim,Mês a mês,Não,Correspondência,95.0,655.5,3.1666666666666665
3877-JRJIP,Sim,Homem,Não,Não,Não,1,Sim,Sim,DSL,Não,Não,Não,Não,Sim,Não,Mês a mês,Sim,Eletrônico,59.85,59.85,1.995
3878-AVSOQ,Não,Mulher,Sim,Não,Não,1,Sim,Não,Fibra óptica,Não,Não,Não,Não,Não,Não,Mês a mês,Sim,Eletrônico,71.25,71.25,2.375
3882-IYOIJ,Não,Mulher,Não,Sim,Sim,60,Sim,Sim,Fibra óptica,Sim,Sim,Sim,Sim,Sim,Sim,Dois anos,Não,Cartão de Crédito,115.25,6758.45,3.841666666666667
3884-HCSWG,Sim,Mulher,Não,Não,Não,17,Sim,Não,Fibra óptica,Não,Não,Não,Não,Não,Não,Mês a mês,Sim,Eletrônico,70.0,1144.5,2.3333333333333335
3884-UEBXB,Não,Mulher,Não,Sim,Sim,67,Não,Sem serviço,DSL,Sim,Sim,Não,Não,Não,Não,Dois anos,Não,Transferência Bancária,36.15,2434.45,1.2049999999999998
3886-CERTZ,Sim,Mulher,Não,Sim,Não,72,Sim,Sim,Fibra óptica,Não,Sim,Sim,Sim,Sim,Sim,Um ano,Sim,Eletrônico,109.25,8109.8,3.6416666666666666
3887-PBQAO,Não,Mulher,Não,Sim,Sim,45,Sim,Sim,Não,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Um ano,Sim,Cartão de Crédito,25.9,1216.6,0.8633333333333333
3889-VWBID,Não,Homem,Não,Sim,Sim,68,Sim,Não,DSL,Sim,Sim,Não,Sim,Sim,Sim,Dois anos,Não,Transferência Bancária,82.85,5776.45,2.7616666666666663
3890-RTCMS,Não,Homem,Não,Não,Não,16,Sim,Não,DSL,Não,Não,Não,Sim,Não,Não,Mês a mês,Sim,Correspondência,49.45,799.0,1.6483333333333334
3891-NLXJB,Não,Homem,Não,Não,Não,37,Não,Sem serviço,DSL,Sim,Sim,Não,Sim,Não,Não,Dois anos,Sim,Correspondência,40.55,1390.85,1.3516666666666666
3891-PUQOD,Sim,Mulher,Não,Não,Sim,1,Sim,Não,DSL,Não,Não,Sim,Não,Não,Sim,Mês a mês,Não,Eletrônico,59.2,59.2,1.9733333333333334
3892-NXAZG,Não,Homem,Não,Sim,Sim,72,Sim,Sim,Fibra óptica,Sim,Sim,Sim,Sim,Sim,Sim,Dois anos,Sim,Cartão de Crédito,114.05,8289.2,3.8016666666666667
3893-JRNFS,Não,Homem,Não,Não,Não,68,Não,Sem serviço,DSL,Não,Não,Sim,Não,Não,Sim,Mês a mês,Sim,Transferência Bancária,39.9,2796.35,1.3299999999999998
3896-RCYYE,Não,Mulher,Não,Não,Não,67,Não,Sem serviço,DSL,Não,Não,Sim,Sim,Sim,Sim,Mês a mês,Sim,Cartão de Crédito,53.4,3579.15,1.78
3896-ZVNET,Não,Mulher,Não,Sim,Sim,24,Sim,Sim,Não,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Dois anos,Não,Correspondência,24.7,571.75,0.8233333333333334
3898-BSJYF,Não,Mulher,Não,Não,Sim,10,Sim,Sim,DSL,Sim,Não,Sim,Sim,Não,Sim,Um ano,Não,Cartão de Crédito,73.55,693.3,2.4516666666666667
3898-GUYTS,Não,Mulher,Sim,Não,Não,45,Sim,Sim,Fibra óptica,Sim,Sim,Não,Sim,Sim,Não,Mês a mês,Sim,Eletrônico,97.05,4385.05,3.235
3900-AQPHZ,Sim,Mulher,Não,Não,Não,1,Sim,Não,Não,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Mês a mês,Não,Correspondência,19.9,19.9,0.6633333333333333
3902-FOIGH,Sim,Homem,Sim,Sim,Não,12,Sim,Sim,Fibra óptica,Não,Sim,Não,Não,Sim,Sim,Mês a mês,Sim,Eletrônico,101.35,1218.55,3.378333333333333
3902-MIVLE,Não,Homem,Não,Sim,Sim,63,Sim,Sim,DSL,Sim,Não,Sim,Sim,Não,Sim,Dois anos,Não,Correspondência,75.7,4676.7,2.5233333333333334
3904-UKFRE,Não,Homem,Não,Não,Não,4,Sim,Sim,Fibra óptica,Sim,Não,Não,Não,Não,Não,Mês a mês,Sim,Eletrônico,80.1,336.15,2.67
3908-BLSYF,Sim,Mulher,Não,Não,Não,6,Sim,Não,Fibra óptica,Não,Não,Sim,Não,Não,Sim,Mês a mês,Não,Eletrônico,83.9,497.55,2.796666666666667
3908-MKIMJ,Não,Homem,Sim,Sim,Não,68,Não,Sem serviço,DSL,Sim,Sim,Sim,Não,Não,Não,Dois anos,Sim,Eletrônico,41.95,2965.75,1.3983333333333334
3910-MRQOY,Não,Mulher,Não,Sim,Não,72,Sim,Não,Não,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Dois anos,Não,Transferência Bancária,19.4,1496.45,0.6466666666666666
3911-RSNHI,Não,Mulher,Não,Sim,Não,71,Não,Sem serviço,DSL,Não,Sim,Sim,Sim,Sim,Sim,Dois anos,Sim,Cartão de Crédito,61.4,4310.35,2.0466666666666664
3913-FCUUW,Não,Mulher,Não,Sim,Sim,72,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Não,Não,Dois anos,Sim,Transferência Bancária,70.45,5165.7,2.3483333333333336
3913-RDSJZ,Não,Mulher,Não,Sim,Não,64,Sim,Sim,Não,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Dois anos,Não,Correspondência,25.55,1714.95,0.8516666666666667
3914-FDRHP,Não,Homem,Não,Não,Não,9,Sim,Não,Fibra óptica,Não,Não,Não,Sim,Sim,Não,Mês a mês,Não,Eletrônico,86.25,770.5,2.875
3915-ODIYG,Não,Homem,Sim,Não,Não,60,Sim,Sim,DSL,Sim,Sim,Não,Não,Não,Sim,Um ano,Sim,Eletrônico,71.75,4374.55,2.3916666666666666
3916-NRPAP,Não,Homem,Não,Não,Não,3,Sim,Não,Fibra óptica,Não,Não,Sim,Não,Não,Sim,Mês a mês,Não,Cartão de Crédito,85.7,256.75,2.856666666666667
3920-HIHMQ,Não,Mulher,Não,Não,Sim,26,Sim,Sim,DSL,Não,Não,Não,Não,Não,Não,Mês a mês,Sim,Correspondência,49.5,1265.65,1.65
3923-CSIHK,Sim,Mulher,Sim,Sim,Não,50,Sim,Não,Fibra óptica,Não,Não,Não,Não,Não,Não,Mês a mês,Sim,Eletrônico,71.05,3444.85,2.368333333333333
3926-CUQZX,Sim,Homem,Não,Não,Não,1,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Mês a mês,Sim,Transferência Bancária,45.1,45.1,1.5033333333333334
3926-YZVVX,Não,Mulher,Não,Não,Não,41,Sim,Não,DSL,Não,Não,Não,Sim,Não,Não,Um ano,Não,Transferência Bancária,50.05,2029.05,1.6683333333333332
3927-NLNRY,Sim,Homem,Não,Sim,Não,53,Sim,Não,Fibra óptica,Não,Sim,Não,Não,Sim,Sim,Um ano,Sim,Transferência Bancária,94.25,4867.95,3.1416666666666666
3930-ZGWVE,Não,Homem,Não,Não,Não,1,Sim,Não,Não,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Mês a mês,Não,Correspondência,19.75,19.75,0.6583333333333333
3932-CMDTD,Sim,Mulher,Não,Não,Não,4,Sim,Não,Fibra óptica,Não,Sim,Sim,Sim,Sim,Sim,Um ano,Sim,Eletrônico,105.65,443.9,3.521666666666667
3932-IJWDZ,Não,Homem,Não,Não,Não,45,Sim,Sim,Fibra óptica,Não,Não,Sim,Sim,Sim,Sim,Mês a mês,Sim,Transferência Bancária,103.65,4747.85,3.455
3933-DQPWX,Não,Mulher,Não,Não,Não,50,Não,Sem serviço,DSL,Não,Sim,Sim,Sim,Não,Não,Dois anos,Não,Cartão de Crédito,39.7,1932.75,1.3233333333333335
3934-HXCFZ,Sim,Homem,Não,Sim,Não,23,Sim,Sim,Fibra óptica,Sim,Sim,Sim,Não,Sim,Não,Mês a mês,Sim,Eletrônico,99.25,2186.4,3.308333333333333
3935-TBRZZ,Não,Homem,Não,Sim,Sim,44,Sim,Sim,Não,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Um ano,Não,Correspondência,25.7,1110.5,0.8566666666666667
3936-QQFLL,Não,Homem,Não,Não,Não,2,Sim,Não,Não,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Mês a mês,Não,Correspondência,19.75,39.3,0.6583333333333333
3938-YFPXD,Não,Homem,Não,Não,Não,72,Sim,Sim,DSL,Sim,Não,Sim,Sim,Sim,Sim,Dois anos,Não,Cartão de Crédito,84.3,5997.1,2.81
3941-XTSKM,Não,Homem,Não,Sim,Sim,42,Não,Sem serviço,DSL,Não,Sim,Sim,Não,Não,Sim,Um ano,Sim,Cartão de Crédito,45.1,2049.05,1.5033333333333334
3943-KDREE,Sim,Mulher,Não,Não,Não,26,Sim,Sim,Fibra óptica,Não,Não,Não,Não,Não,Não,Mês a mês,Sim,Transferência Bancária,74.95,1834.95,2.4983333333333335
3945-GFWQL,Sim,Mulher,Não,Não,Sim,12,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Mês a mês,Sim,Eletrônico,44.55,480.6,1.4849999999999999
3946-JEWRQ,Não,Homem,Não,Sim,Não,47,Sim,Sim,Fibra óptica,Não,Não,Não,Não,Sim,Sim,Um ano,Sim,Cartão de Crédito,95.2,4563.0,3.1733333333333333
3946-MHCZW,Sim,Homem,Não,Não,Não,1,Sim,Não,DSL,Não,Não,Sim,Não,Não,Não,Mês a mês,Não,Correspondência,50.9,50.9,1.6966666666666665
3948-FVVRP,Não,Homem,Não,Sim,Sim,9,Sim,Não,DSL,Não,Sim,Não,Sim,Não,Não,Mês a mês,Não,Correspondência,54.8,452.8,1.8266666666666667
3948-KXDUF,Não,Homem,Não,Não,Não,66,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Não,Não,Dois anos,Não,Transferência Bancária,68.75,4447.55,2.2916666666666665
3948-XHGNA,Sim,Homem,Não,Não,Não,24,Sim,Não,DSL,Sim,Não,Não,Não,Não,Não,Mês a mês,Sim,Transferência Bancária,49.55,1210.4,1.6516666666666666
3950-VPYJB,Não,Homem,Não,Sim,Sim,57,Sim,Não,DSL,Sim,Sim,Não,Sim,Não,Não,Um ano,Não,Correspondência,59.6,3509.4,1.9866666666666668
3951-NJCVI,Não,Mulher,Sim,Sim,Não,42,Sim,Sim,Fibra óptica,Não,Não,Não,Não,Sim,Sim,Mês a mês,Sim,Eletrônico,95.05,3944.5,3.1683333333333334
3955-JBZZM,Não,Homem,Não,Não,Não,20,Sim,Não,Fibra óptica,Não,Não,Não,Não,Sim,Não,Mês a mês,Não,Eletrônico,78.8,1641.3,2.6266666666666665
3956-CJUST,Não,Mulher,Sim,Não,Não,23,Sim,Não,Fibra óptica,Sim,Não,Não,Não,Não,Não,Mês a mês,Sim,Transferência Bancária,75.4,1643.55,2.5133333333333336
3956-MGXOG,Não,Mulher,Não,Não,Não,28,Sim,Não,Fibra óptica,Não,Não,Não,Não,Não,Sim,Mês a mês,Sim,Eletrônico,80.6,2244.95,2.6866666666666665
3957-HHLMR,Não,Mulher,Não,Sim,Sim,70,Sim,Sim,DSL,Sim,Não,Não,Não,Não,Sim,Um ano,Não,Transferência Bancária,65.2,4543.15,2.1733333333333333
3957-LXOLK,Sim,Mulher,Sim,Não,Não,28,Sim,Sim,Fibra óptica,Não,Sim,Sim,Não,Sim,Sim,Mês a mês,Sim,Eletrônico,106.15,3152.5,3.5383333333333336
3957-SQXML,Não,Mulher,Não,Sim,Sim,34,Sim,Sim,Não,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Dois anos,Não,Cartão de Crédito,24.95,894.3,0.8316666666666667
3961-SXAXY,Não,Homem,Não,Não,Não,1,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Mês a mês,Sim,Transferência Bancária,44.05,44.05,1.4683333333333333
3963-RYFNS,Não,Mulher,Não,Não,Não,72,Sim,Sim,Fibra óptica,Sim,Sim,Sim,Sim,Sim,Sim,Dois anos,Sim,Transferência Bancária,116.45,8013.55,3.881666666666667
3966-HRMZA,Não,Mulher,Sim,Não,Não,3,Sim,Não,Fibra óptica,Não,Não,Sim,Não,Não,Não,Mês a mês,Não,Correspondência,75.05,202.9,2.5016666666666665
3967-KXAPS,Não,Homem,Não,Sim,Não,72,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Dois anos,Não,Cartão de Crédito,92.3,6719.9,3.0766666666666667
3967-VQOGC,Não,Mulher,Não,Sim,Sim,67,Sim,Sim,Não,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Dois anos,Sim,Correspondência,24.9,1680.25,0.83
3969-GYXEL,Não,Mulher,Não,Não,Não,11,Sim,Não,Fibra óptica,Sim,Não,Não,Não,Não,Não,Mês a mês,Não,Eletrônico,76.4,838.7,2.546666666666667
3969-JQABI,Não,Mulher,Não,Sim,Não,58,Sim,Não,DSL,Sim,Sim,Não,Não,Sim,Não,Mês a mês,Sim,Cartão de Crédito,65.25,3791.6,2.175
3970-XGJDU,Não,Mulher,Não,Não,Não,62,Sim,Não,Não,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Dois anos,Sim,Cartão de Crédito,19.2,1123.65,0.64
3973-SKMLN,Não,Homem,Não,Não,Não,71,Sim,Não,Não,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Dois anos,Sim,Cartão de Crédito,19.9,1355.1,0.6633333333333333
3976-BWUCK,Sim,Mulher,Não,Sim,Não,30,Sim,Sim,Fibra óptica,Não,Sim,Não,Sim,Sim,Não,Mês a mês,Sim,Cartão de Crédito,94.1,2804.45,3.1366666666666663
3976-HXHCE,Não,Homem,Não,Não,Não,72,Sim,Não,Não,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Dois anos,Não,Transferência Bancária,19.3,1414.8,0.6433333333333333
3976-NLDEZ,Não,Homem,Não,Não,Não,1,Sim,Não,Não,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Mês a mês,Não,Correspondência,20.6,20.6,0.6866666666666668
3977-QCRSL,Não,Mulher,Não,Não,Não,5,Sim,Não,Não,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Mês a mês,Não,Correspondência,20.15,117.95,0.6716666666666666
3978-YNKDD,Não,Homem,Não,Não,Sim,19,Sim,Não,Não,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Dois anos,Não,Cartão de Crédito,20.85,467.5,0.6950000000000001
3981-QSVQI,Não,Homem,Não,Não,Não,8,Sim,Não,Não,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Mês a mês,Sim,Transferência Bancária,19.7,168.9,0.6566666666666666
3982-DQLUS,Não,Homem,Sim,Sim,Sim,65,Sim,Sim,Fibra óptica,Sim,Sim,Não,Não,Não,Não,Mês a mês,Sim,Eletrônico,85.75,5688.45,2.8583333333333334
3982-JGSFD,Não,Homem,Não,Não,Não,36,Sim,Não,Não,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Um ano,Sim,Cartão de Crédito,20.35,695.85,0.6783333333333333
3982-XWFZQ,Sim,Mulher,Não,Sim,Não,42,Sim,Sim,DSL,Não,Não,Não,Não,Não,Não,Mês a mês,Sim,Eletrônico,50.25,2203.65,1.675
3985-HOYPM,Não,Homem,Não,Não,Não,26,Sim,Não,Não,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Um ano,Não,Correspondência,19.4,525.55,0.6466666666666666
3987-KQDDU,Não,Homem,Não,Não,Não,9,Sim,Não,Fibra óptica,Sim,Não,Não,Não,Não,Não,Mês a mês,Não,Eletrônico,75.6,661.55,2.52
3988-RQIXO,Sim,Mulher,Sim,Não,Não,1,Sim,Não,Fibra óptica,Não,Não,Não,Não,Sim,Sim,Mês a mês,Sim,Eletrônico,91.3,91.3,3.0433333333333334
3990-QYKBE,Sim,Homem,Sim,Sim,Não,37,Sim,Sim,Fibra óptica,Não,Não,Não,Não,Sim,Sim,Mês a mês,Sim,Eletrônico,92.5,3473.4,3.0833333333333335
3992-YWPKO,Sim,Mulher,Não,Não,Não,6,Sim,Sim,Fibra óptica,Não,Sim,Sim,Sim,Sim,Sim,Mês a mês,Sim,Cartão de Crédito,109.9,669.45,3.6633333333333336
3995-WFCSM,Não,Mulher,Não,Não,Não,2,Sim,Não,DSL,Não,Não,Sim,Não,Não,Sim,Mês a mês,Não,Eletrônico,60.85,111.4,2.0283333333333333
3996-ZNWYK,Não,Homem,Sim,Sim,Sim,71,Sim,Não,Não,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Dois anos,Não,Cartão de Crédito,19.8,1388.45,0.66
3999-QGRJH,Sim,Homem,Sim,Não,Não,8,Sim,Não,Fibra óptica,Não,Não,Não,Não,Não,Não,Mês a mês,Sim,Eletrônico,69.7,560.85,2.3233333333333333
3999-WRNGR,Não,Mulher,Não,Sim,Sim,60,Não,Sem serviço,DSL,Não,Sim,Não,Não,Sim,Sim,Mês a mês,Sim,Eletrônico,49.75,3069.45,1.6583333333333334
4000-VGMQP,Não,Homem,Não,Sim,Sim,38,Sim,Sim,DSL,Não,Sim,Sim,Não,Sim,Sim,Um ano,Não,Cartão de Crédito,78.95,2862.55,2.631666666666667
4001-TSBTV,Não,Mulher,Não,Sim,Sim,58,Sim,Não,Fibra óptica,Não,Sim,Sim,Não,Sim,Não,Mês a mês,Sim,Eletrônico,91.55,5511.65,3.0516666666666667
4002-BQWPQ,Não,Homem,Não,Não,Não,25,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Não,Sim,Mês a mês,Não,Transferência Bancária,81.75,2028.8,2.725
4003-FUSHP,Não,Homem,Não,Não,Não,19,Sim,Não,DSL,Não,Não,Não,Sim,Sim,Não,Mês a mês,Sim,Cartão de Crédito,61.55,1093.2,2.0516666666666667
4003-OCTMP,Não,Mulher,Não,Sim,Não,31,Sim,Não,DSL,Sim,Não,Não,Sim,Não,Sim,Um ano,Sim,Eletrônico,64.0,1910.75,2.1333333333333333
4006-HKYHO,Não,Homem,Não,Não,Não,63,Sim,Não,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Dois anos,Sim,Transferência Bancária,86.7,5309.5,2.89
4007-NHVHI,Não,Mulher,Sim,Não,Não,56,Sim,Sim,Fibra óptica,Sim,Sim,Não,Não,Não,Sim,Mês a mês,Sim,Eletrônico,96.85,5219.65,3.228333333333333
4009-ALQFH,Sim,Mulher,Não,Não,Não,25,Sim,Não,Fibra óptica,Não,Sim,Sim,Não,Sim,Sim,Mês a mês,Sim,Eletrônico,99.5,2369.05,3.316666666666667
4010-YLMVT,Não,Mulher,Não,Não,Não,56,Sim,Sim,Fibra óptica,Sim,Sim,Não,Não,Sim,Sim,Mês a mês,Sim,Cartão de Crédito,106.6,5893.95,3.5533333333333332
4011-ARPHK,Não,Homem,Não,Não,Não,27,Sim,Não,DSL,Sim,Não,Não,Não,Não,Não,Mês a mês,Não,Correspondência,50.35,1411.35,1.6783333333333335
4012-YCFAI,Não,Homem,Não,Sim,Não,60,Sim,Não,DSL,Sim,Sim,Não,Sim,Não,Não,Dois anos,Sim,Correspondência,61.35,3766.2,2.045
4012-ZTHBR,Não,Mulher,Não,Sim,Sim,21,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Mês a mês,Sim,Eletrônico,44.95,926.25,1.4983333333333335
4013-GUXND,Não,Homem,Não,Não,Não,1,Sim,Não,Não,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Sem serviço,Mês a mês,Não,Correspondência,20.8,20.8,0.6933333333333334
4013-TLDHQ,Sim,Homem,Não,Não,Não,19,Sim,Não,Fibra óptica,Não,Sim,Sim,Não,Não,Não,Mês a mês,Sim,Eletrônico,78.25,1490.95,2.6083333333333334
4013-UBXWQ,Sim,Mulher,Não,Não,Não,7,Sim,Sim,DSL,Não,Não,Não,Sim,Sim,Sim,Mês a mês,Sim,Eletrônico,74.65,521.1,2.4883333333333337
